day	S
15441	2.831262
15442	2.833858537
15443	2.835405794
15444	2.834647088
15445	2.834540634
15446	2.834006873
15447	2.838029199
15448	2.842989002
15449	2.845072767
15450	2.846580083
15451	2.848175229
15452	2.846713841
15453	2.845558003
15454	2.844561472
15455	2.843706089
15456	2.843126122
15457	2.843250049
15458	2.842355979
15459	2.846398022
15460	2.850668676
15461	2.85173865
15462	2.852277617
15463	2.852145379
15464	2.853080115
15465	2.851978859
15466	2.851442861
15467	2.852991366
15468	2.855651626
15469	2.852445424
15470	2.849790625
15471	2.844219602
15472	2.841751997
15473	2.842905418
15474	2.843572244
15475	2.846596129
15476	2.849217164
15477	2.848625771
15478	2.848797238
15479	2.848666346
15480	2.846695315
15481	2.843758562
15482	2.8392915
15483	2.834380082
15484	2.832809858
15485	2.833343441
15486	2.834870058
15487	2.836168998
15488	2.837075725
15489	2.837578164
15490	2.838442545
15491	2.839060846
15492	2.84052783
15493	2.840577889
15494	2.838229666
15495	2.833673003
15496	2.829322084
15497	2.824945885
15498	2.822905721
15499	2.82138893
15500	2.821993992
15501	2.826300513
15502	2.830886928
15503	2.833184995
15504	2.835095668
15505	2.837183929
15506	2.839502873
15507	2.840258673
15508	2.842018213
15509	2.84691573
15510	2.850522761
15511	2.851668505
15512	2.850936357
15513	2.849007729
15514	2.849198149
15515	2.849349642
15516	2.850521243
15517	2.855039069
15518	2.860349378
15519	2.861061839
15520	2.862885342
15521	2.866492168
15522	2.872231068
15523	2.875908563
15524	2.877668457
15525	2.878343373
15526	2.877907078
15527	2.878750667
15528	2.879486593
15529	2.879314085
15530	2.88071571
15531	2.882746394
15532	2.883739441
15533	2.883949107
15534	2.884640979
15535	2.88681241
15536	2.890061527
15537	2.893930855
15538	2.896887212
15539	2.89907151
15540	2.901307281
15541	2.90391094
15542	2.905861861
15543	2.908227716
15544	2.909834362
15545	2.910006694
15546	2.910724701
15547	2.912699367
15548	2.917222833
15549	2.923181367
15550	2.930508529
15551	2.936634051
15552	2.940788997
15553	2.945555957
15554	2.951303226
15555	2.956005606
15556	2.960544571
15557	2.964221841
15558	2.967498597
15559	2.970426273
15560	2.972406413
15561	2.973707992
15562	2.974603132
15563	2.974366326
15564	2.978524283
15565	2.985474337
15566	2.991843511
15567	2.993607959
15568	2.99401339
15569	2.99683833
15570	2.997123787
15571	2.998997007
15572	2.999844822
15573	3.000252376
15574	3.002082516
15575	3.005445139
15576	3.008172536
15577	3.01178114
15578	3.015719687
15579	3.018101905
15580	3.021904682
15581	3.023809813
15582	3.024130078
15583	3.02361047
15584	3.023981782
15585	3.022991297
15586	3.023363829
15587	3.022670973
15588	3.022695168
15589	3.022647091
15590	3.026218467
15591	3.028162912
15592	3.029531064
15593	3.032272364
15594	3.035287164
15595	3.038604679
15596	3.04134663
15597	3.044632297
15598	3.046572959
15599	3.048958346
15600	3.053563745
15601	3.057984888
15602	3.06040332
15603	3.062264551
15604	3.064186055
15605	3.067516727
15606	3.070111441
15607	3.071507619
15608	3.07237823
15609	3.074139206
15610	3.074346298
15611	3.076744683
15612	3.078744547
15613	3.078160547
15614	3.078811213
15615	3.080442601
15616	3.082981922
15617	3.084857742
15618	3.085337774
15619	3.085509678
15620	3.08598158
15621	3.084720772
15622	3.084684941
15623	3.086122807
15624	3.087151896
15625	3.087807321
15626	3.087053489
15627	3.085919004
15628	3.084945023
15629	3.087209507
15630	3.08970014
15631	3.091345512
15632	3.092019842
15633	3.09127733
15634	3.092368506
15635	3.093307284
15636	3.095680152
15637	3.097544981
15638	3.098648313
15639	3.100822536
15640	3.10111007
15641	3.101967236
15642	3.102779822
15643	3.107240067
15644	3.111346303
15645	3.114752222
15646	3.118240649
15647	3.120972268
15648	3.123441532
15649	3.124920055
15650	3.126090536
15651	3.127052889
15652	3.127489162
15653	3.127553524
15654	3.128860652
15655	3.131209801
15656	3.131722421
15657	3.131691373
15658	3.131708722
15659	3.131172324
15660	3.130327425
15661	3.130291048
15662	3.130385168
15663	3.131677321
15664	3.13426065
15665	3.136467382
15666	3.140297416
15667	3.145341725
15668	3.149056308
15669	3.153533618
15670	3.157862905
15671	3.163313222
15672	3.167798653
15673	3.174053263
15674	3.180903854
15675	3.187814423
15676	3.193309609
15677	3.198254651
15678	3.204074657
15679	3.209203813
15680	3.212008472
15681	3.216706174
15682	3.221351475
15683	3.224747565
15684	3.229893628
15685	3.23270436
15686	3.236556422
15687	3.240879804
15688	3.245363689
15689	3.249611128
15690	3.252129581
15691	3.253548796
15692	3.255298163
15693	3.259457597
15694	3.265488801
15695	3.269259522
15696	3.272339496
15697	3.275262919
15698	3.279233891
15699	3.284312717
15700	3.290348287
15701	3.295272611
15702	3.297564704
15703	3.299737162
15704	3.299934702
15705	3.299928656
15706	3.303464604
15707	3.303441683
15708	3.302360421
15709	3.301744697
15710	3.302934146
15711	3.304499668
15712	3.307698453
15713	3.309706295
15714	3.311664978
15715	3.312755551
15716	3.312130141
15717	3.314630257
15718	3.317210045
15719	3.315083501
15720	3.315564191
15721	3.315230586
15722	3.315100996
15723	3.314783553
15724	3.312548886
15725	3.310657723
15726	3.310150275
15727	3.310676907
15728	3.308724132
15729	3.306942987
15730	3.302050424
15731	3.297813773
15732	3.29442573
15733	3.294420371
15734	3.295181226
15735	3.295102053
15736	3.295844148
15737	3.295832748
15738	3.292763021
15739	3.290475309
15740	3.288111732
15741	3.287579283
15742	3.286968147
15743	3.287226881
15744	3.28716026
15745	3.287015295
15746	3.28521554
15747	3.283724578
15748	3.282226176
15749	3.281225614
15750	3.278238512
15751	3.278502081
15752	3.280207171
15753	3.281785464
15754	3.281838978
15755	3.281880619
15756	3.281336849
15757	3.281189473
15758	3.281825647
15759	3.279142272
15760	3.276620334
15761	3.274113397
15762	3.272135479
15763	3.26912518
15764	3.263506365
15765	3.262233511
15766	3.26216373
15767	3.261427534
15768	3.264043051
15769	3.26542495
15770	3.264938754
15771	3.266143099
15772	3.268211255
15773	3.269346586
15774	3.270374995
15775	3.272499757
15776	3.272777727
15777	3.27064217
15778	3.269377627
15779	3.270647053
15780	3.270791307
15781	3.271256394
15782	3.271673626
15783	3.27470291
15784	3.275710536
15785	3.274870941
15786	3.275398231
15787	3.274159042
15788	3.273744157
15789	3.274192804
15790	3.273746419
15791	3.271537497
15792	3.269645545
15793	3.271586199
15794	3.270998932
15795	3.270359379
15796	3.269560198
15797	3.268604979
15798	3.2695785
15799	3.272503262
15800	3.272670466
15801	3.269849549
15802	3.267627757
15803	3.265283029
15804	3.263644731
15805	3.262508606
15806	3.261571874
15807	3.261071011
15808	3.261851627
15809	3.260982264
15810	3.261409714
15811	3.261569109
15812	3.259553984
15813	3.258925861
15814	3.260033029
15815	3.261145861
15816	3.262999926
15817	3.263939726
15818	3.26584077
15819	3.270162535
15820	3.274800584
15821	3.278460119
15822	3.279837091
15823	3.283170109
15824	3.287092507
15825	3.290390976
15826	3.294066368
15827	3.29451432
15828	3.294054878
15829	3.296280545
15830	3.299702845
15831	3.303780135
15832	3.307144043
15833	3.309675796
15834	3.312970868
15835	3.316064372
15836	3.321306956
15837	3.323083125
15838	3.322222053
15839	3.323112237
15840	3.323759786
15841	3.325258644
15842	3.326940817
15843	3.329845722
15844	3.328541047
15845	3.326080707
15846	3.322018803
15847	3.322357211
15848	3.323861921
15849	3.325219106
15850	3.326073336
15851	3.329414851
15852	3.332335112
15853	3.333425192
15854	3.335342345
15855	3.335070799
15856	3.333690322
15857	3.331337656
15858	3.331293617
15859	3.332212817
15860	3.334038006
15861	3.335627951
15862	3.335046733
15863	3.333892903
15864	3.331301162
15865	3.329913232
15866	3.328558903
15867	3.32774679
15868	3.327791884
15869	3.329962876
15870	3.329546214
15871	3.329426243
15872	3.325720891
15873	3.32077727
15874	3.319007453
15875	3.316559106
15876	3.314219926
15877	3.308504303
15878	3.303365553
15879	3.300486006
15880	3.300688809
15881	3.296801311
15882	3.293940796
15883	3.29027268
15884	3.292005392
15885	3.29301208
15886	3.292701248
15887	3.291494215
15888	3.288570035
15889	3.288098207
15890	3.292641852
15891	3.297476618
15892	3.300188575
15893	3.296428127
15894	3.292729332
15895	3.289236006
15896	3.2891353
15897	3.28698988
15898	3.281739333
15899	3.280326103
15900	3.278643317
15901	3.27710081
15902	3.275674207
15903	3.272761294
15904	3.272388381
15905	3.269954464
15906	3.265059962
15907	3.261517571
15908	3.259877816
15909	3.257360382
15910	3.253018231
15911	3.247765012
15912	3.24411268
15913	3.240814176
15914	3.23487408
15915	3.230767059
15916	3.226292849
15917	3.222702907
15918	3.220097043
15919	3.219888498
15920	3.220419787
15921	3.219832495
15922	3.218056421
15923	3.213880927
15924	3.212772262
15925	3.211886536
15926	3.210144303
15927	3.20771103
15928	3.207683832
15929	3.206220683
15930	3.202253519
15931	3.197403676
15932	3.193414825
15933	3.1907875
15934	3.189450329
15935	3.189194948
15936	3.188948997
15937	3.187754948
15938	3.187468533
15939	3.18811552
15940	3.188345715
15941	3.186302903
15942	3.185050112
15943	3.185522828
15944	3.187938641
15945	3.188652173
15946	3.187789911
15947	3.187074446
15948	3.187647288
15949	3.186131562
15950	3.18435539
15951	3.183244061
15952	3.182474413
15953	3.182117021
15954	3.182368845
15955	3.184138252
15956	3.18287613
15957	3.179580215
15958	3.178527385
15959	3.178514533
15960	3.177219741
15961	3.176779708
15962	3.174379303
15963	3.172901848
15964	3.170882991
15965	3.169279539
15966	3.168726492
15967	3.169230238
15968	3.167248382
15969	3.163793591
15970	3.163207806
15971	3.162174127
15972	3.161136148
15973	3.15922589
15974	3.157552456
15975	3.155659421
15976	3.1532297
15977	3.151520891
15978	3.149319397
15979	3.147325984
15980	3.143135
15981	3.138239763
15982	3.138367816
15983	3.133304876
15984	3.129081475
15985	3.126908925
15986	3.12742612
15987	3.124996119
15988	3.123902483
15989	3.12189199
15990	3.121973829
15991	3.121694856
15992	3.120916804
15993	3.120938489
15994	3.119849433
15995	3.115776242
15996	3.115063953
15997	3.112815944
15998	3.108363503
15999	3.102539602
16000	3.101050053
16001	3.100084864
16002	3.098049878
16003	3.093356039
16004	3.091123523
16005	3.092399934
16006	3.094331987
16007	3.094857694
16008	3.095010897
16009	3.094072376
16010	3.093171305
16011	3.091674822
16012	3.090459371
16013	3.087465251
16014	3.082563483
16015	3.08013205
16016	3.079127887
16017	3.078596195
16018	3.077084248
16019	3.074027449
16020	3.069548623
16021	3.06906806
16022	3.067105236
16023	3.064484442
16024	3.060652717
16025	3.057612889
16026	3.057944068
16027	3.054637086
16028	3.050079128
16029	3.046514342
16030	3.047521722
16031	3.047303637
16032	3.046688495
16033	3.046398955
16034	3.039350538
16035	3.028375247
16036	3.018862753
16037	3.009422644
16038	3.000295927
16039	2.993391531
16040	2.983540497
16041	2.974937429
16042	2.968405151
16043	2.960305237
16044	2.949342995
16045	2.939539255
16046	2.930358606
16047	2.921027486
16048	2.911208289
16049	2.899845948
16050	2.891735981
16051	2.885005152
16052	2.878179038
16053	2.872686028
16054	2.865390452
16055	2.858023975
16056	2.853752084
16057	2.850997571
16058	2.849790532
16059	2.847391102
16060	2.843525747
16061	2.842213186
16062	2.840608867
16063	2.838114465
16064	2.833605342
16065	2.828328445
16066	2.824405574
16067	2.820474626
16068	2.821540674
16069	2.822986168
16070	2.823715949
16071	2.824112907
16072	2.822794255
16073	2.819049416
16074	2.817553341
16075	2.817437198
16076	2.815854526
16077	2.815053686
16078	2.815918471
16079	2.815190788
16080	2.817763707
16081	2.817257106
16082	2.816966877
16083	2.815222963
16084	2.811441396
16085	2.806393935
16086	2.801437442
16087	2.796384411
16088	2.792691581
16089	2.786678616
16090	2.781088599
16091	2.7774013
16092	2.777950813
16093	2.777294788
16094	2.777529075
16095	2.776765475
16096	2.775637206
16097	2.77384666
16098	2.772410083
16099	2.768908304
16100	2.764773162
16101	2.760954517
16102	2.758689618
16103	2.758459936
16104	2.759653699
16105	2.760521854
16106	2.760480052
16107	2.758636901
16108	2.756862406
16109	2.755951336
16110	2.755773599
16111	2.757021739
16112	2.757473352
16113	2.760686273
16114	2.762596524
16115	2.763859256
16116	2.760930574
16117	2.75677273
16118	2.75456632
16119	2.75206562
16120	2.750858885
16121	2.749741605
16122	2.74711435
16123	2.744035453
16124	2.742884628
16125	2.743059377
16126	2.744242272
16127	2.74440936
16128	2.741658194
16129	2.739437175
16130	2.737581064
16131	2.733669548
16132	2.727991771
16133	2.722404704
16134	2.719076028
16135	2.715607175
16136	2.713510847
16137	2.712683648
16138	2.710871856
16139	2.708947203
16140	2.705064467
16141	2.704992513
16142	2.706037858
16143	2.705704186
16144	2.705066531
16145	2.703737123
16146	2.701327265
16147	2.700935008
16148	2.701818557
16149	2.703469776
16150	2.705258726
16151	2.705116433
16152	2.704322758
16153	2.704985342
16154	2.710145851
16155	2.714048669
16156	2.716498784
16157	2.719136463
16158	2.721417606
16159	2.723480333
16160	2.725639365
16161	2.728222139
16162	2.731403083
16163	2.736579293
16164	2.741635964
16165	2.745388179
16166	2.74792133
16167	2.749984208
16168	2.751946433
16169	2.753131004
16170	2.755614156
16171	2.75791651
16172	2.757286848
16173	2.755630728
16174	2.752486826
16175	2.748928042
16176	2.747980546
16177	2.747699944
16178	2.746546886
16179	2.743398718
16180	2.740943408
16181	2.741483945
16182	2.744434224
16183	2.749925838
16184	2.75568119
16185	2.759776955
16186	2.765652991
16187	2.769483002
16188	2.768068564
16189	2.765422519
16190	2.762253959
16191	2.758787496
16192	2.756952487
16193	2.755924745
16194	2.753582294
16195	2.747656537
16196	2.740579167
16197	2.735498683
16198	2.731063346
16199	2.726329135
16200	2.720891136
16201	2.716389907
16202	2.711428788
16203	2.708532618
16204	2.705810621
16205	2.70580838
16206	2.704006184
16207	2.700550977
16208	2.695364993
16209	2.692647067
16210	2.691996779
16211	2.689599996
16212	2.686983097
16213	2.683481623
16214	2.681413672
16215	2.678335053
16216	2.678154075
16217	2.676896791
16218	2.674082276
16219	2.669589647
16220	2.661802875
16221	2.656492404
16222	2.654073301
16223	2.65307792
16224	2.653611271
16225	2.655345621
16226	2.656546647
16227	2.65693533
16228	2.657315992
16229	2.658522298
16230	2.657024265
16231	2.653128444
16232	2.647085582
16233	2.63886419
16234	2.633804037
16235	2.627773281
16236	2.624870146
16237	2.621394553
16238	2.618008862
16239	2.614851814
16240	2.613527882
16241	2.614728953
16242	2.615647783
16243	2.616161791
16244	2.616378858
16245	2.614593049
16246	2.614743861
16247	2.61780051
16248	2.619754251
16249	2.621068564
16250	2.620521046
16251	2.620979977
16252	2.622214345
16253	2.625450213
16254	2.626343814
16255	2.624969603
16256	2.621778366
16257	2.622342439
16258	2.624239802
16259	2.628290753
16260	2.63071943
16261	2.631441441
16262	2.631741664
16263	2.635365831
16264	2.640176624
16265	2.644803459
16266	2.648006364
16267	2.650523567
16268	2.653056815
16269	2.653764053
16270	2.652570681
16271	2.653453854
16272	2.655367287
16273	2.656768013
16274	2.655836573
16275	2.654190246
16276	2.652213435
16277	2.64887342
16278	2.642583889
16279	2.636886682
16280	2.633745174
16281	2.63281829
16282	2.632339952
16283	2.631999989
16284	2.630600741
16285	2.627656329
16286	2.62260107
16287	2.6166847
16288	2.610684468
16289	2.605841758
16290	2.602108978
16291	2.596702983
16292	2.590936366
16293	2.587354756
16294	2.584669662
16295	2.582385198
16296	2.582318507
16297	2.580917211
16298	2.580631847
16299	2.579251724
16300	2.578863399
16301	2.577529009
16302	2.574612547
16303	2.571120035
16304	2.567451434
16305	2.563552281
16306	2.559035117
16307	2.553896424
16308	2.550609614
16309	2.54888302
16310	2.55015488
16311	2.547993496
16312	2.544948179
16313	2.544434358
16314	2.542950977
16315	2.541147385
16316	2.539212083
16317	2.538130312
16318	2.536077874
16319	2.532466045
16320	2.528911032
16321	2.525710896
16322	2.523821765
16323	2.524465066
16324	2.524423162
16325	2.524341408
16326	2.524513515
16327	2.525253577
16328	2.523317116
16329	2.519962747
16330	2.515586775
16331	2.510964491
16332	2.505568654
16333	2.498339457
16334	2.493314496
16335	2.488421107
16336	2.484085501
16337	2.480407687
16338	2.476974771
16339	2.47441405
16340	2.470521151
16341	2.466264791
16342	2.462467535
16343	2.457710307
16344	2.453845863
16345	2.449178363
16346	2.444853193
16347	2.43966403
16348	2.436910629
16349	2.43545762
16350	2.433925741
16351	2.431374312
16352	2.429229747
16353	2.425409004
16354	2.421318474
16355	2.418046723
16356	2.416583218
16357	2.415561125
16358	2.415377255
16359	2.415580931
16360	2.414375702
16361	2.411285617
16362	2.408906074
16363	2.40646464
16364	2.404137424
16365	2.400889214
16366	2.401842112
16367	2.40366378
16368	2.406111658
16369	2.408918908
16370	2.411640951
16371	2.413428176
16372	2.413854391
16373	2.412056784
16374	2.409523673
16375	2.405643093
16376	2.40093298
16377	2.396676415
16378	2.393382953
16379	2.390740832
16380	2.389072298
16381	2.387690853
16382	2.386168186
16383	2.383883732
16384	2.381852954
16385	2.379214935
16386	2.376084681
16387	2.37330998
16388	2.370321015
16389	2.366249807
16390	2.362870114
16391	2.360238105
16392	2.359033084
16393	2.359978945
16394	2.360993624
16395	2.360555919
16396	2.359580561
16397	2.358701992
16398	2.357482819
16399	2.355067162
16400	2.355172796
16401	2.357687378
